movieId,userId,rec_rating,title,genres
649,24,4.7423096,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
659,24,4.7243996,Purple Noon (1960),Crime|Thriller
2503,24,4.7229476,"Apple, The (Sib) (1998)",Drama
787,24,4.7200313,"Gate of Heavenly Peace, The (1995)",Documentary
3022,24,4.6571655,"General, The (1927)",Comedy
1901,24,4.6558065,Dear Jesse (1997),Documentary
922,24,4.631204,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
3092,25,5.116331,Chushingura (1962),Drama
2175,25,4.9051123,D�j� Vu (1997),Drama|Romance
1780,25,4.904897,Ayn Rand: A Sense of Life (1997),Documentary
2309,25,4.8205,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1652,25,4.7514987,Year of the Horse (1997),Documentary
3625,25,4.656745,Better Living Through Circuitry (1999),Documentary
3303,25,4.6375117,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3775,25,4.6252933,Make Mine Music (1946),Animation|Children's|Musical
2061,25,4.6198177,Full Tilt Boogie (1997),Documentary
3314,25,4.616167,"Big Trees, The (1952)",Action|Drama
2309,29,4.5179124,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,29,4.294138,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3092,29,4.269495,Chushingura (1962),Drama
2937,29,4.212566,"Palm Beach Story, The (1942)",Comedy
3625,29,4.1782618,Better Living Through Circuitry (1999),Documentary
3077,29,4.129335,42 Up (1998),Documentary
1233,29,4.0975,"Boat, The (Das Boot) (1981)",Action|Drama|War
858,29,4.0943375,"Godfather, The (1972)",Action|Crime|Drama
1901,29,4.0695257,Dear Jesse (1997),Documentary
1262,29,4.059486,"Great Escape, The (1963)",Adventure|War
759,30,4.39004,Maya Lin: A Strong Clear Vision (1994),Documentary
670,30,4.200859,"World of Apu, The (Apur Sansar) (1959)",Drama
1743,30,4.159131,Arguing the World (1996),Documentary
2813,30,3.9963877,"Source, The (1999)",Documentary
260,30,3.961725,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3522,30,3.9513102,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
951,30,3.8850625,His Girl Friday (1940),Comedy
50,30,3.8697166,"Usual Suspects, The (1995)",Crime|Thriller
720,30,3.8472023,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
1197,30,3.839044,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
2309,32,4.6794505,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,32,4.486575,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
53,32,4.471005,Lamerica (1994),Drama
2197,32,4.4144263,Firelight (1997),Drama
2493,32,4.402342,"Harmonists, The (1997)",Drama
3022,32,4.357892,"General, The (1927)",Comedy
214,32,4.3559127,Before the Rain (Pred dozhdot) (1994),Drama
1223,32,4.3195,"Grand Day Out, A (1992)",Animation|Comedy
2999,32,4.2747808,Man of the Century (1999),Comedy
1546,32,4.252633,Schizopolis (1996),Comedy
2309,33,4.506955,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
53,33,4.2276273,Lamerica (1994),Drama
3077,33,4.202132,42 Up (1998),Documentary
649,33,4.155673,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
858,33,4.0913835,"Godfather, The (1972)",Action|Crime|Drama
1221,33,4.0902205,"Godfather: Part II, The (1974)",Action|Crime|Drama
666,33,4.081147,All Things Fair (1996),Drama
980,33,4.06431,In the Line of Duty 2 (1987),Action
1387,33,4.0265384,Jaws (1975),Action|Horror
904,33,4.009195,Rear Window (1954),Mystery|Thriller
2309,36,5.6511726,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,36,5.2576504,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
318,36,5.0491877,"Shawshank Redemption, The (1994)",Drama
53,36,5.0482326,Lamerica (1994),Drama
2905,36,5.0328116,Sanjuro (1962),Action|Adventure
980,36,5.0032625,In the Line of Duty 2 (1987),Action
50,36,4.936678,"Usual Suspects, The (1995)",Crime|Thriller
527,36,4.933787,Schindler's List (1993),Drama|War
2197,36,4.911203,Firelight (1997),Drama
1198,36,4.886243,Raiders of the Lost Ark (1981),Action|Adventure
2309,38,4.8007464,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,38,4.7629733,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2324,38,4.6873913,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama
527,38,4.6216764,Schindler's List (1993),Drama|War
318,38,4.6105785,"Shawshank Redemption, The (1994)",Drama
2197,38,4.5892005,Firelight (1997),Drama
50,38,4.544692,"Usual Suspects, The (1995)",Crime|Thriller
720,38,4.513389,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
2813,38,4.487108,"Source, The (1999)",Documentary
1197,38,4.476648,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
2309,39,5.3961763,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2858,39,5.1829386,American Beauty (1999),Comedy|Drama
50,39,5.155523,"Usual Suspects, The (1995)",Crime|Thriller
720,39,5.1454625,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
649,39,5.1178823,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2571,39,5.080229,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3569,39,5.049814,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3030,39,5.0308104,Yojimbo (1961),Comedy|Drama|Western
745,39,5.0217733,"Close Shave, A (1995)",Animation|Comedy|Thriller
659,39,5.01759,Purple Noon (1960),Crime|Thriller
2309,42,4.576142,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
980,42,4.4017687,In the Line of Duty 2 (1987),Action
3092,42,4.39987,Chushingura (1962),Drama
3314,42,4.39063,"Big Trees, The (1952)",Action|Drama
1652,42,4.323513,Year of the Horse (1997),Documentary
439,42,4.3108096,Dangerous Game (1993),Drama
404,42,4.2983847,Brother Minister: The Assassination of Malcolm X (1994),Documentary
1198,42,4.2836013,Raiders of the Lost Ark (1981),Action|Adventure
2571,42,4.263904,"Matrix, The (1999)",Action|Sci-Fi|Thriller
260,42,4.2581015,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
2309,45,3.8720372,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3625,45,3.8459854,Better Living Through Circuitry (1999),Documentary
2197,45,3.8225372,Firelight (1997),Drama
649,45,3.8082433,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2776,45,3.7455919,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
759,45,3.7194648,Maya Lin: A Strong Clear Vision (1994),Documentary
2937,45,3.6830525,"Palm Beach Story, The (1942)",Comedy
980,45,3.6624737,In the Line of Duty 2 (1987),Action
3233,45,3.656986,Smashing Time (1967),Comedy
3522,45,3.6454158,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3303,46,6.500419,Black Tar Heroin: The Dark End of the Street (1999),Documentary
1982,46,5.84459,Halloween (1978),Horror
3917,46,5.840619,Hellraiser (1987),Horror
3848,46,5.79274,Silent Fall (1994),Drama|Thriller
1114,46,5.5502734,"Funeral, The (1996)",Drama
1209,46,5.5417056,Once Upon a Time in the West (1969),Western
3617,46,5.513218,Road Trip (2000),Comedy
1218,46,5.4848123,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
1347,46,5.4833713,"Nightmare on Elm Street, A (1984)",Horror
1585,46,5.468737,Love Serenade (1996),Comedy
2309,49,5.062697,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,49,4.793241,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
53,49,4.7610464,Lamerica (1994),Drama
858,49,4.7505903,"Godfather, The (1972)",Action|Crime|Drama
3077,49,4.68461,42 Up (1998),Documentary
1221,49,4.660208,"Godfather: Part II, The (1974)",Action|Crime|Drama
922,49,4.6372085,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1207,49,4.617949,To Kill a Mockingbird (1962),Drama
2905,49,4.604104,Sanjuro (1962),Action|Adventure
1250,49,4.5929914,"Bridge on the River Kwai, The (1957)",Drama|War
3625,50,4.5392585,Better Living Through Circuitry (1999),Documentary
2063,50,4.508463,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance
1117,50,4.383509,"Eighth Day, The (Le Huiti�me jour ) (1996)",Drama
2309,50,4.266151,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
666,50,4.2355714,All Things Fair (1996),Drama
1232,50,4.234125,Stalker (1979),Mystery|Sci-Fi
2964,50,4.09613,Julien Donkey-Boy (1999),Drama
439,50,4.067189,Dangerous Game (1993),Drama
2579,50,4.0652056,Following (1998),Drama
3222,50,4.059613,Carmen (1984),Drama
3625,51,5.804877,Better Living Through Circuitry (1999),Documentary
2309,51,5.5060782,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
666,51,5.4611087,All Things Fair (1996),Drama
2579,51,5.410726,Following (1998),Drama
3885,51,5.380367,Love & Sex (2000),Comedy|Romance
2063,51,5.218285,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance
2905,51,5.140261,Sanjuro (1962),Action|Adventure
3222,51,5.111685,Carmen (1984),Drama
439,51,5.0919776,Dangerous Game (1993),Drama
2776,51,5.0843616,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
649,55,4.386692,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2813,55,4.2906284,"Source, The (1999)",Documentary
318,55,4.225979,"Shawshank Redemption, The (1994)",Drama
527,55,4.21689,Schindler's List (1993),Drama|War
2309,55,4.2058654,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2762,55,4.2027874,"Sixth Sense, The (1999)",Thriller
260,55,4.1948977,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
356,55,4.1873755,Forrest Gump (1994),Comedy|Romance|War
864,55,4.1777353,"Wife, The (1995)",Comedy|Drama
3147,55,4.171687,"Green Mile, The (1999)",Drama|Thriller
759,56,4.873381,Maya Lin: A Strong Clear Vision (1994),Documentary
2309,56,4.6088758,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,56,4.593265,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
527,56,4.501993,Schindler's List (1993),Drama|War
2813,56,4.494966,"Source, The (1999)",Documentary
2197,56,4.462056,Firelight (1997),Drama
980,56,4.44004,In the Line of Duty 2 (1987),Action
3114,56,4.439496,Toy Story 2 (1999),Animation|Children's|Comedy
670,56,4.429497,"World of Apu, The (Apur Sansar) (1959)",Drama
260,56,4.4059587,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
2309,58,5.495342,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
53,58,5.152327,Lamerica (1994),Drama
980,58,5.0840364,In the Line of Duty 2 (1987),Action
659,58,5.0312295,Purple Noon (1960),Crime|Thriller
649,58,5.0270147,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2503,58,5.02159,"Apple, The (Sib) (1998)",Drama
2197,58,4.9832015,Firelight (1997),Drama
2019,58,4.9256167,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
3030,58,4.9051094,Yojimbo (1961),Comedy|Drama|Western
3022,58,4.900599,"General, The (1927)",Comedy
2197,59,4.2598457,Firelight (1997),Drama
2998,59,4.132722,Dreaming of Joseph Lees (1998),Romance
3310,59,4.1145635,"Kid, The (1921)",Action
2823,59,4.057682,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
649,59,4.0312495,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2309,59,4.0031495,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1067,59,3.9854813,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
214,59,3.978396,Before the Rain (Pred dozhdot) (1994),Drama
1223,59,3.9586463,"Grand Day Out, A (1992)",Animation|Comedy
3022,59,3.9580572,"General, The (1927)",Comedy
3625,60,4.294847,Better Living Through Circuitry (1999),Documentary
1652,60,4.081014,Year of the Horse (1997),Documentary
666,60,3.951859,All Things Fair (1996),Drama
2937,60,3.907639,"Palm Beach Story, The (1942)",Comedy
1306,60,3.903773,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
2964,60,3.902908,Julien Donkey-Boy (1999),Drama
2579,60,3.8734577,Following (1998),Drama
3924,60,3.8616352,Pajama Party (1964),Comedy
439,60,3.8523417,Dangerous Game (1993),Drama
3314,60,3.8503513,"Big Trees, The (1952)",Action|Drama
2309,62,4.7066164,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
53,62,4.6760826,Lamerica (1994),Drama
2197,62,4.5888205,Firelight (1997),Drama
649,62,4.5100303,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3022,62,4.388485,"General, The (1927)",Comedy
214,62,4.376216,Before the Rain (Pred dozhdot) (1994),Drama
2503,62,4.356523,"Apple, The (Sib) (1998)",Drama
2823,62,4.3471437,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
3077,62,4.338257,42 Up (1998),Documentary
953,62,4.3041115,It's a Wonderful Life (1946),Drama
659,63,5.159855,Purple Noon (1960),Crime|Thriller
2309,63,5.081189,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
787,63,4.9855,"Gate of Heavenly Peace, The (1995)",Documentary
1154,63,4.9032755,T-Men (1947),Film-Noir
858,63,4.837528,"Godfather, The (1972)",Action|Crime|Drama
1901,63,4.7635174,Dear Jesse (1997),Documentary
1827,63,4.7398973,"Big One, The (1997)",Comedy|Documentary
811,63,4.722817,"Bewegte Mann, Der (1994)",Comedy
53,63,4.693769,Lamerica (1994),Drama
668,63,4.6936107,Pather Panchali (1955),Drama
2309,66,5.004697,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1574,66,4.847699,Fall (1997),Romance
649,66,4.785366,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
110,66,4.758227,Braveheart (1995),Action|Drama|War
1659,66,4.7044125,Hurricane Streets (1998),Drama
318,66,4.7036605,"Shawshank Redemption, The (1994)",Drama
3147,66,4.6710687,"Green Mile, The (1999)",Drama|Thriller
2762,66,4.6435795,"Sixth Sense, The (1999)",Thriller
3303,66,4.6269617,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3092,66,4.6248646,Chushingura (1962),Drama
2309,67,4.949795,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
53,67,4.8926506,Lamerica (1994),Drama
649,67,4.8332977,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2197,67,4.784517,Firelight (1997),Drama
1207,67,4.7291403,To Kill a Mockingbird (1962),Drama
2823,67,4.719752,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
907,67,4.6826754,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
953,67,4.6640334,It's a Wonderful Life (1946),Drama
858,67,4.6366925,"Godfather, The (1972)",Action|Crime|Drama
527,67,4.6319046,Schindler's List (1993),Drama|War
3645,68,5.724847,Cleo From 5 to 7 (Cl�o de 5 � 7) (1962),Drama
659,68,5.642532,Purple Noon (1960),Crime|Thriller
3542,68,5.527652,Coming Apart (1969),Drama
2192,68,5.4241076,See the Sea (Regarde la mer) (1997),Drama
1243,68,5.3235917,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
335,68,5.2558923,"Underneath, The (1995)",Mystery|Thriller
1546,68,5.221631,Schizopolis (1996),Comedy
1111,68,5.201844,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
811,68,5.191824,"Bewegte Mann, Der (1994)",Comedy
3569,68,5.176695,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2981,69,5.5177765,"Brother, Can You Spare a Dime? (1975)",Documentary
2309,69,5.1172824,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,69,5.0770087,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
326,69,4.923122,To Live (Huozhe) (1994),Drama
3894,69,4.908421,Solas (1999),Drama
2830,69,4.8728027,Cabaret Balkan (Bure Baruta) (1998),Drama
1193,69,4.7801695,One Flew Over the Cuckoo's Nest (1975),Drama
3539,69,4.761566,"Filth and the Fury, The (2000)",Documentary
2999,69,4.742891,Man of the Century (1999),Comedy
715,69,4.712485,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
2309,70,5.256782,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,70,4.9596586,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3625,70,4.890696,Better Living Through Circuitry (1999),Documentary
318,70,4.846275,"Shawshank Redemption, The (1994)",Drama
50,70,4.8351054,"Usual Suspects, The (1995)",Crime|Thriller
2858,70,4.815704,American Beauty (1999),Comedy|Drama
2905,70,4.763669,Sanjuro (1962),Action|Adventure
787,70,4.728934,"Gate of Heavenly Peace, The (1995)",Documentary
863,70,4.717917,Celestial Clockwork (1994),Comedy
858,70,4.7093472,"Godfather, The (1972)",Action|Crime|Drama
3092,71,5.072706,Chushingura (1962),Drama
2309,71,4.800196,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1780,71,4.6046004,Ayn Rand: A Sense of Life (1997),Documentary
3303,71,4.4476957,Black Tar Heroin: The Dark End of the Street (1999),Documentary
2175,71,4.443659,D�j� Vu (1997),Drama|Romance
110,71,4.439659,Braveheart (1995),Action|Drama|War
1036,71,4.4213877,Die Hard (1988),Action|Thriller
1574,71,4.418392,Fall (1997),Romance
649,71,4.4142365,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3077,71,4.402911,42 Up (1998),Documentary
659,73,4.95253,Purple Noon (1960),Crime|Thriller
2309,73,4.713829,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
811,73,4.5613017,"Bewegte Mann, Der (1994)",Comedy
1136,73,4.521021,Monty Python and the Holy Grail (1974),Comedy
3569,73,4.498154,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1154,73,4.48233,T-Men (1947),Film-Noir
668,73,4.4717298,Pather Panchali (1955),Drama
1216,73,4.4670067,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
980,73,4.4443374,In the Line of Duty 2 (1987),Action
2493,73,4.4313183,"Harmonists, The (1997)",Drama
659,74,4.901116,Purple Noon (1960),Crime|Thriller
2309,74,4.8930078,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3022,74,4.82906,"General, The (1927)",Comedy
649,74,4.7953925,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
850,74,4.7783475,Cyclo (1995),Crime|Drama
720,74,4.752008,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
1223,74,4.704448,"Grand Day Out, A (1992)",Animation|Comedy
541,74,4.7017746,Blade Runner (1982),Film-Noir|Sci-Fi
750,74,4.6792536,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
3030,74,4.674423,Yojimbo (1961),Comedy|Drama|Western
1652,75,5.682561,Year of the Horse (1997),Documentary
1539,75,5.471143,Twin Town (1997),Comedy|Crime
3934,75,5.3833547,Kronos (1957),Sci-Fi
1055,75,5.3809733,Shadow Conspiracy (1997),Thriller
3318,75,5.3255215,Deterrence (1998),Thriller
2914,75,5.2836585,Molly (1999),Comedy|Drama
1397,75,5.2771115,Bastard Out of Carolina (1996),Drama
1306,75,5.2432165,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
3775,75,5.1917973,Make Mine Music (1946),Animation|Children's|Musical
3533,75,5.1148205,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
2675,77,3.9753609,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
214,77,3.7285717,Before the Rain (Pred dozhdot) (1994),Drama
1659,77,3.6795812,Hurricane Streets (1998),Drama
131,77,3.6583366,Frankie Starlight (1995),Drama|Romance
864,77,3.6574352,"Wife, The (1995)",Comedy|Drama
2309,77,3.6420894,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,77,3.6304615,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2493,77,3.6260128,"Harmonists, The (1997)",Drama
260,77,3.6227627,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1210,77,3.5948477,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
960,79,5.057626,Angel on My Shoulder (1946),Crime|Drama
759,79,4.8175817,Maya Lin: A Strong Clear Vision (1994),Documentary
2823,79,4.6889133,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2931,79,4.6234145,Time of the Gypsies (Dom za vesanje) (1989),Drama
850,79,4.5875807,Cyclo (1995),Crime|Drama
2981,79,4.529411,"Brother, Can You Spare a Dime? (1975)",Documentary
116,79,4.5264673,Anne Frank Remembered (1995),Documentary
40,79,4.514254,"Cry, the Beloved Country (1995)",Drama
1743,79,4.512793,Arguing the World (1996),Documentary
670,79,4.4897547,"World of Apu, The (Apur Sansar) (1959)",Drama
